year_month,product_title,forecast_units,product_variant_title,mix_share,forecast_units_variant
2026-04-01,MontiiCo 475ml Water Bottle,12,Lilac,0.11666666666666667,1
2026-04-01,MontiiCo 475ml Water Bottle,12,Matcha,0.03333333333333333,0
2026-04-01,MontiiCo 475ml Water Bottle,12,Midnight - Screw Lid,0.16666666666666666,2
2026-04-01,MontiiCo 475ml Water Bottle,12,Splash,0.18333333333333332,2
2026-05-01,MontiiCo 475ml Water Bottle,10,Coastal,0.03333333333333333,0
2026-05-01,MontiiCo 475ml Water Bottle,10,Dune,0.18333333333333332,2
2026-05-01,MontiiCo 475ml Water Bottle,10,Floss,0.25,2
2026-05-01,MontiiCo 475ml Water Bottle,10,Fuchsia,0.03333333333333333,0
2026-05-01,MontiiCo 475ml Water Bottle,10,Lilac,0.11666666666666667,1
2026-05-01,MontiiCo 475ml Water Bottle,10,Matcha,0.03333333333333333,0
2026-05-01,MontiiCo 475ml Water Bottle,10,Midnight - Screw Lid,0.16666666666666666,2
2026-05-01,MontiiCo 475ml Water Bottle,10,Splash,0.18333333333333332,2
2026-06-01,MontiiCo 475ml Water Bottle,8,Coastal,0.03333333333333333,0
2026-06-01,MontiiCo 475ml Water Bottle,8,Dune,0.18333333333333332,1
2026-06-01,MontiiCo 475ml Water Bottle,8,Floss,0.25,2
2026-06-01,MontiiCo 475ml Water Bottle,8,Fuchsia,0.03333333333333333,0
2026-06-01,MontiiCo 475ml Water Bottle,8,Lilac,0.11666666666666667,1
2026-06-01,MontiiCo 475ml Water Bottle,8,Matcha,0.03333333333333333,0
2026-06-01,MontiiCo 475ml Water Bottle,8,Midnight - Screw Lid,0.16666666666666666,1
2026-06-01,MontiiCo 475ml Water Bottle,8,Splash,0.18333333333333332,1
2026-07-01,MontiiCo 475ml Water Bottle,5,Coastal,0.03333333333333333,0
2026-07-01,MontiiCo 475ml Water Bottle,5,Dune,0.18333333333333332,1
2026-07-01,MontiiCo 475ml Water Bottle,5,Floss,0.25,1
2026-07-01,MontiiCo 475ml Water Bottle,5,Fuchsia,0.03333333333333333,0
2026-07-01,MontiiCo 475ml Water Bottle,5,Lilac,0.11666666666666667,1
2026-07-01,MontiiCo 475ml Water Bottle,5,Matcha,0.03333333333333333,0
2026-07-01,MontiiCo 475ml Water Bottle,5,Midnight - Screw Lid,0.16666666666666666,1
2026-07-01,MontiiCo 475ml Water Bottle,5,Splash,0.18333333333333332,1
2026-08-01,MontiiCo 475ml Water Bottle,31,Coastal,0.03333333333333333,1
2026-08-01,MontiiCo 475ml Water Bottle,31,Dune,0.18333333333333332,6
2026-08-01,MontiiCo 475ml Water Bottle,31,Floss,0.25,8
2026-08-01,MontiiCo 475ml Water Bottle,31,Fuchsia,0.03333333333333333,1
2026-08-01,MontiiCo 475ml Water Bottle,31,Lilac,0.11666666666666667,4
2026-08-01,MontiiCo 475ml Water Bottle,31,Matcha,0.03333333333333333,1
2026-08-01,MontiiCo 475ml Water Bottle,31,Midnight - Screw Lid,0.16666666666666666,5
2026-08-01,MontiiCo 475ml Water Bottle,31,Splash,0.18333333333333332,6
2026-09-01,MontiiCo 475ml Water Bottle,10,Coastal,0.03333333333333333,0
2026-09-01,MontiiCo 475ml Water Bottle,10,Dune,0.18333333333333332,2
2026-09-01,MontiiCo 475ml Water Bottle,10,Floss,0.25,2
2026-09-01,MontiiCo 475ml Water Bottle,10,Fuchsia,0.03333333333333333,0
2026-09-01,MontiiCo 475ml Water Bottle,10,Lilac,0.11666666666666667,1
2026-09-01,MontiiCo 475ml Water Bottle,10,Matcha,0.03333333333333333,0
2026-09-01,MontiiCo 475ml Water Bottle,10,Midnight - Screw Lid,0.16666666666666666,2
2026-09-01,MontiiCo 475ml Water Bottle,10,Splash,0.18333333333333332,2
2026-10-01,MontiiCo 475ml Water Bottle,8,Coastal,0.03333333333333333,0
2026-10-01,MontiiCo 475ml Water Bottle,8,Dune,0.18333333333333332,1
2026-10-01,MontiiCo 475ml Water Bottle,8,Floss,0.25,2
2026-10-01,MontiiCo 475ml Water Bottle,8,Fuchsia,0.03333333333333333,0
2026-10-01,MontiiCo 475ml Water Bottle,8,Lilac,0.11666666666666667,1
2026-10-01,MontiiCo 475ml Water Bottle,8,Matcha,0.03333333333333333,0
2026-10-01,MontiiCo 475ml Water Bottle,8,Midnight - Screw Lid,0.16666666666666666,1
2026-10-01,MontiiCo 475ml Water Bottle,8,Splash,0.18333333333333332,1
2026-11-01,MontiiCo 475ml Water Bottle,2,Coastal,0.03333333333333333,0
2026-11-01,MontiiCo 475ml Water Bottle,2,Dune,0.18333333333333332,0
2026-11-01,MontiiCo 475ml Water Bottle,2,Floss,0.25,0
2026-11-01,MontiiCo 475ml Water Bottle,2,Fuchsia,0.03333333333333333,0
2026-11-01,MontiiCo 475ml Water Bottle,2,Lilac,0.11666666666666667,0
2026-11-01,MontiiCo 475ml Water Bottle,2,Matcha,0.03333333333333333,0
2026-11-01,MontiiCo 475ml Water Bottle,2,Midnight - Screw Lid,0.16666666666666666,0
2026-11-01,MontiiCo 475ml Water Bottle,2,Splash,0.18333333333333332,0
2026-12-01,MontiiCo 475ml Water Bottle,0,Coastal,0.03333333333333333,0
2026-12-01,MontiiCo 475ml Water Bottle,0,Dune,0.18333333333333332,0
2026-12-01,MontiiCo 475ml Water Bottle,0,Floss,0.25,0
2026-12-01,MontiiCo 475ml Water Bottle,0,Fuchsia,0.03333333333333333,0
2026-12-01,MontiiCo 475ml Water Bottle,0,Lilac,0.11666666666666667,0
2026-12-01,MontiiCo 475ml Water Bottle,0,Matcha,0.03333333333333333,0
2026-12-01,MontiiCo 475ml Water Bottle,0,Midnight - Screw Lid,0.16666666666666666,0
2026-12-01,MontiiCo 475ml Water Bottle,0,Splash,0.18333333333333332,0
2026-01-01,Yumbox Tapas 5 Compartments (Large),5,Antibes Blue,0.23529411764705882,1
2026-01-01,Yumbox Tapas 5 Compartments (Large),5,Capri Pink,0.11764705882352941,1
2026-01-01,Yumbox Tapas 5 Compartments (Large),5,Greenwich Green,0.11764705882352941,1
2026-01-01,Yumbox Tapas 5 Compartments (Large),5,Jurassic Green,0.029411764705882353,0
2026-01-01,Yumbox Tapas 5 Compartments (Large),5,Malibu Purple,0.14705882352941177,1
2026-01-01,Yumbox Tapas 5 Compartments (Large),5,Monte Carlo Blue Jungle,0.27941176470588236,1
2026-01-01,Yumbox Tapas 5 Compartments (Large),5,Palm Green,0.07352941176470588,0
2026-02-01,Yumbox Tapas 5 Compartments (Large),5,Antibes Blue,0.23529411764705882,1
2026-02-01,Yumbox Tapas 5 Compartments (Large),5,Capri Pink,0.11764705882352941,1
2026-02-01,Yumbox Tapas 5 Compartments (Large),5,Greenwich Green,0.11764705882352941,1
2026-02-01,Yumbox Tapas 5 Compartments (Large),5,Jurassic Green,0.029411764705882353,0
2026-02-01,Yumbox Tapas 5 Compartments (Large),5,Malibu Purple,0.14705882352941177,1
2026-02-01,Yumbox Tapas 5 Compartments (Large),5,Monte Carlo Blue Jungle,0.27941176470588236,1
2026-02-01,Yumbox Tapas 5 Compartments (Large),5,Palm Green,0.07352941176470588,0
2026-03-01,Yumbox Tapas 5 Compartments (Large),2,Antibes Blue,0.23529411764705882,0
2026-03-01,Yumbox Tapas 5 Compartments (Large),2,Capri Pink,0.11764705882352941,0
2026-03-01,Yumbox Tapas 5 Compartments (Large),2,Greenwich Green,0.11764705882352941,0
2026-03-01,Yumbox Tapas 5 Compartments (Large),2,Jurassic Green,0.029411764705882353,0
2026-03-01,Yumbox Tapas 5 Compartments (Large),2,Malibu Purple,0.14705882352941177,0
2026-03-01,Yumbox Tapas 5 Compartments (Large),2,Monte Carlo Blue Jungle,0.27941176470588236,1
2026-03-01,Yumbox Tapas 5 Compartments (Large),2,Palm Green,0.07352941176470588,0
2026-04-01,Yumbox Tapas 5 Compartments (Large),7,Antibes Blue,0.23529411764705882,2
2026-04-01,Yumbox Tapas 5 Compartments (Large),7,Capri Pink,0.11764705882352941,1
2026-04-01,Yumbox Tapas 5 Compartments (Large),7,Greenwich Green,0.11764705882352941,1
2026-04-01,Yumbox Tapas 5 Compartments (Large),7,Jurassic Green,0.029411764705882353,0
2026-04-01,Yumbox Tapas 5 Compartments (Large),7,Malibu Purple,0.14705882352941177,1
2026-04-01,Yumbox Tapas 5 Compartments (Large),7,Monte Carlo Blue Jungle,0.27941176470588236,2
2026-04-01,Yumbox Tapas 5 Compartments (Large),7,Palm Green,0.07352941176470588,1
2026-05-01,Yumbox Tapas 5 Compartments (Large),3,Antibes Blue,0.23529411764705882,1
2026-05-01,Yumbox Tapas 5 Compartments (Large),3,Capri Pink,0.11764705882352941,0
2026-05-01,Yumbox Tapas 5 Compartments (Large),3,Greenwich Green,0.11764705882352941,0
2026-05-01,Yumbox Tapas 5 Compartments (Large),3,Jurassic Green,0.029411764705882353,0
2026-05-01,Yumbox Tapas 5 Compartments (Large),3,Malibu Purple,0.14705882352941177,0
2026-05-01,Yumbox Tapas 5 Compartments (Large),3,Monte Carlo Blue Jungle,0.27941176470588236,1
2026-05-01,Yumbox Tapas 5 Compartments (Large),3,Palm Green,0.07352941176470588,0
2026-06-01,Yumbox Tapas 5 Compartments (Large),2,Antibes Blue,0.23529411764705882,0
2026-06-01,Yumbox Tapas 5 Compartments (Large),2,Capri Pink,0.11764705882352941,0
2026-06-01,Yumbox Tapas 5 Compartments (Large),2,Greenwich Green,0.11764705882352941,0
2026-06-01,Yumbox Tapas 5 Compartments (Large),2,Jurassic Green,0.029411764705882353,0
2026-06-01,Yumbox Tapas 5 Compartments (Large),2,Malibu Purple,0.14705882352941177,0
2026-06-01,Yumbox Tapas 5 Compartments (Large),2,Monte Carlo Blue Jungle,0.27941176470588236,1
2026-06-01,Yumbox Tapas 5 Compartments (Large),2,Palm Green,0.07352941176470588,0
2026-07-01,Yumbox Tapas 5 Compartments (Large),5,Antibes Blue,0.23529411764705882,1
2026-07-01,Yumbox Tapas 5 Compartments (Large),5,Capri Pink,0.11764705882352941,1
2026-07-01,Yumbox Tapas 5 Compartments (Large),5,Greenwich Green,0.11764705882352941,1
2026-07-01,Yumbox Tapas 5 Compartments (Large),5,Jurassic Green,0.029411764705882353,0
2026-07-01,Yumbox Tapas 5 Compartments (Large),5,Malibu Purple,0.14705882352941177,1
2026-07-01,Yumbox Tapas 5 Compartments (Large),5,Monte Carlo Blue Jungle,0.27941176470588236,1
2026-07-01,Yumbox Tapas 5 Compartments (Large),5,Palm Green,0.07352941176470588,0
2026-08-01,Yumbox Tapas 5 Compartments (Large),18,Antibes Blue,0.23529411764705882,4
2026-08-01,Yumbox Tapas 5 Compartments (Large),18,Capri Pink,0.11764705882352941,2
2026-08-01,Yumbox Tapas 5 Compartments (Large),18,Greenwich Green,0.11764705882352941,2
2026-08-01,Yumbox Tapas 5 Compartments (Large),18,Jurassic Green,0.029411764705882353,1
2026-08-01,Yumbox Tapas 5 Compartments (Large),18,Malibu Purple,0.14705882352941177,3
2026-08-01,Yumbox Tapas 5 Compartments (Large),18,Monte Carlo Blue Jungle,0.27941176470588236,5
2026-08-01,Yumbox Tapas 5 Compartments (Large),18,Palm Green,0.07352941176470588,1
2026-09-01,Yumbox Tapas 5 Compartments (Large),27,Antibes Blue,0.23529411764705882,6
2026-09-01,Yumbox Tapas 5 Compartments (Large),27,Capri Pink,0.11764705882352941,3
2026-09-01,Yumbox Tapas 5 Compartments (Large),27,Greenwich Green,0.11764705882352941,3
2026-09-01,Yumbox Tapas 5 Compartments (Large),27,Jurassic Green,0.029411764705882353,1
2026-09-01,Yumbox Tapas 5 Compartments (Large),27,Malibu Purple,0.14705882352941177,4
2026-09-01,Yumbox Tapas 5 Compartments (Large),27,Monte Carlo Blue Jungle,0.27941176470588236,8
2026-09-01,Yumbox Tapas 5 Compartments (Large),27,Palm Green,0.07352941176470588,2
2026-10-01,Yumbox Tapas 5 Compartments (Large),5,Antibes Blue,0.23529411764705882,1
2026-10-01,Yumbox Tapas 5 Compartments (Large),5,Capri Pink,0.11764705882352941,1
2026-10-01,Yumbox Tapas 5 Compartments (Large),5,Greenwich Green,0.11764705882352941,1
2026-10-01,Yumbox Tapas 5 Compartments (Large),5,Jurassic Green,0.029411764705882353,0
2026-10-01,Yumbox Tapas 5 Compartments (Large),5,Malibu Purple,0.14705882352941177,1
2026-10-01,Yumbox Tapas 5 Compartments (Large),5,Monte Carlo Blue Jungle,0.27941176470588236,1
2026-10-01,Yumbox Tapas 5 Compartments (Large),5,Palm Green,0.07352941176470588,0
2026-11-01,Yumbox Tapas 5 Compartments (Large),3,Antibes Blue,0.23529411764705882,1
2026-11-01,Yumbox Tapas 5 Compartments (Large),3,Capri Pink,0.11764705882352941,0
2026-11-01,Yumbox Tapas 5 Compartments (Large),3,Greenwich Green,0.11764705882352941,0
2026-11-01,Yumbox Tapas 5 Compartments (Large),3,Jurassic Green,0.029411764705882353,0
2026-11-01,Yumbox Tapas 5 Compartments (Large),3,Malibu Purple,0.14705882352941177,0
2026-11-01,Yumbox Tapas 5 Compartments (Large),3,Monte Carlo Blue Jungle,0.27941176470588236,1
2026-11-01,Yumbox Tapas 5 Compartments (Large),3,Palm Green,0.07352941176470588,0
2026-12-01,Yumbox Tapas 5 Compartments (Large),2,Antibes Blue,0.23529411764705882,0
2026-12-01,Yumbox Tapas 5 Compartments (Large),2,Capri Pink,0.11764705882352941,0
2026-12-01,Yumbox Tapas 5 Compartments (Large),2,Greenwich Green,0.11764705882352941,0
2026-12-01,Yumbox Tapas 5 Compartments (Large),2,Jurassic Green,0.029411764705882353,0
2026-12-01,Yumbox Tapas 5 Compartments (Large),2,Malibu Purple,0.14705882352941177,0
2026-12-01,Yumbox Tapas 5 Compartments (Large),2,Monte Carlo Blue Jungle,0.27941176470588236,1
2026-12-01,Yumbox Tapas 5 Compartments (Large),2,Palm Green,0.07352941176470588,0
2026-01-01,Omiebox Bentobox Purple Plum,7,Default Title,1.0,7
2026-02-01,Omiebox Bentobox Purple Plum,4,Default Title,1.0,4
2026-03-01,Omiebox Bentobox Purple Plum,4,Default Title,1.0,4
2026-04-01,Omiebox Bentobox Purple Plum,6,Default Title,1.0,6
2026-05-01,Omiebox Bentobox Purple Plum,6,Default Title,1.0,6
2026-06-01,Omiebox Bentobox Purple Plum,4,Default Title,1.0,4
2026-07-01,Omiebox Bentobox Purple Plum,6,Default Title,1.0,6
2026-08-01,Omiebox Bentobox Purple Plum,24,Default Title,1.0,24
2026-09-01,Omiebox Bentobox Purple Plum,17,Default Title,1.0,17
2026-10-01,Omiebox Bentobox Purple Plum,5,Default Title,1.0,5
2026-11-01,Omiebox Bentobox Purple Plum,3,Default Title,1.0,3
2026-12-01,Omiebox Bentobox Purple Plum,3,Default Title,1.0,3
2026-01-01,MontiiCo 700ml Water Bottle,1,Floss,0.24,0
2026-01-01,MontiiCo 700ml Water Bottle,1,Fuchsia,0.28,0
2026-01-01,MontiiCo 700ml Water Bottle,1,Midnight,0.2,0
2026-01-01,MontiiCo 700ml Water Bottle,1,Splash,0.28,0
2026-02-01,MontiiCo 700ml Water Bottle,0,Floss,0.24,0
2026-02-01,MontiiCo 700ml Water Bottle,0,Fuchsia,0.28,0
2026-02-01,MontiiCo 700ml Water Bottle,0,Midnight,0.2,0
2026-02-01,MontiiCo 700ml Water Bottle,0,Splash,0.28,0
2026-03-01,MontiiCo 700ml Water Bottle,0,Floss,0.24,0
2026-03-01,MontiiCo 700ml Water Bottle,0,Fuchsia,0.28,0
2026-03-01,MontiiCo 700ml Water Bottle,0,Midnight,0.2,0
2026-03-01,MontiiCo 700ml Water Bottle,0,Splash,0.28,0
2026-04-01,MontiiCo 700ml Water Bottle,6,Floss,0.24,1
2026-04-01,MontiiCo 700ml Water Bottle,6,Fuchsia,0.28,2
2026-04-01,MontiiCo 700ml Water Bottle,6,Midnight,0.2,1
2026-04-01,MontiiCo 700ml Water Bottle,6,Splash,0.28,2
2026-05-01,MontiiCo 700ml Water Bottle,8,Floss,0.24,2
2026-05-01,MontiiCo 700ml Water Bottle,8,Fuchsia,0.28,2
2026-05-01,MontiiCo 700ml Water Bottle,8,Midnight,0.2,2
2026-05-01,MontiiCo 700ml Water Bottle,8,Splash,0.28,2
2026-06-01,MontiiCo 700ml Water Bottle,7,Floss,0.24,2
2026-06-01,MontiiCo 700ml Water Bottle,7,Fuchsia,0.28,2
2026-06-01,MontiiCo 700ml Water Bottle,7,Midnight,0.2,1
2026-06-01,MontiiCo 700ml Water Bottle,7,Splash,0.28,2
2026-07-01,MontiiCo 700ml Water Bottle,6,Floss,0.24,1
2026-07-01,MontiiCo 700ml Water Bottle,6,Fuchsia,0.28,2
2026-07-01,MontiiCo 700ml Water Bottle,6,Midnight,0.2,1
2026-07-01,MontiiCo 700ml Water Bottle,6,Splash,0.28,2
2026-08-01,MontiiCo 700ml Water Bottle,22,Floss,0.24,5
2026-08-01,MontiiCo 700ml Water Bottle,22,Fuchsia,0.28,6
2026-08-01,MontiiCo 700ml Water Bottle,22,Midnight,0.2,4
2026-08-01,MontiiCo 700ml Water Bottle,22,Splash,0.28,6
2026-09-01,MontiiCo 700ml Water Bottle,15,Floss,0.24,4
2026-09-01,MontiiCo 700ml Water Bottle,15,Fuchsia,0.28,4
2026-09-01,MontiiCo 700ml Water Bottle,15,Midnight,0.2,3
2026-09-01,MontiiCo 700ml Water Bottle,15,Splash,0.28,4
2026-10-01,MontiiCo 700ml Water Bottle,3,Floss,0.24,1
2026-10-01,MontiiCo 700ml Water Bottle,3,Fuchsia,0.28,1
2026-10-01,MontiiCo 700ml Water Bottle,3,Midnight,0.2,1
2026-10-01,MontiiCo 700ml Water Bottle,3,Splash,0.28,1
2026-11-01,MontiiCo 700ml Water Bottle,3,Floss,0.24,1
2026-11-01,MontiiCo 700ml Water Bottle,3,Fuchsia,0.28,1
2026-11-01,MontiiCo 700ml Water Bottle,3,Midnight,0.2,1
2026-11-01,MontiiCo 700ml Water Bottle,3,Splash,0.28,1
2026-12-01,MontiiCo 700ml Water Bottle,0,Floss,0.24,0
2026-12-01,MontiiCo 700ml Water Bottle,0,Fuchsia,0.28,0
2026-12-01,MontiiCo 700ml Water Bottle,0,Midnight,0.2,0
2026-12-01,MontiiCo 700ml Water Bottle,0,Splash,0.28,0
2026-01-01,MontiiCo Bumper for Original and Mini bottles,5,Default,1.0,5
2026-02-01,MontiiCo Bumper for Original and Mini bottles,5,Default,1.0,5
2026-03-01,MontiiCo Bumper for Original and Mini bottles,5,Default,1.0,5
2026-04-01,MontiiCo Bumper for Original and Mini bottles,10,Default,1.0,10
2026-05-01,MontiiCo Bumper for Original and Mini bottles,9,Default,1.0,9
2026-06-01,MontiiCo Bumper for Original and Mini bottles,15,Default,1.0,15
2026-07-01,MontiiCo Bumper for Original and Mini bottles,16,Default,1.0,16
2026-08-01,MontiiCo Bumper for Original and Mini bottles,17,Default,1.0,17
2026-09-01,MontiiCo Bumper for Original and Mini bottles,9,Default,1.0,9
2026-10-01,MontiiCo Bumper for Original and Mini bottles,0,Default,1.0,0
2026-11-01,MontiiCo Bumper for Original and Mini bottles,1,Default,1.0,1
2026-12-01,MontiiCo Bumper for Original and Mini bottles,0,Default,1.0,0
2026-01-01,Montiico Large insulated Lunch bag,4,Aurora,0.12280701754385964,0
2026-01-01,Montiico Large insulated Lunch bag,4,Coal,0.10526315789473684,0
2026-01-01,Montiico Large insulated Lunch bag,4,Confetti,0.10526315789473684,0
2026-01-01,Montiico Large insulated Lunch bag,4,Galactic,0.17543859649122806,1
2026-01-01,Montiico Large insulated Lunch bag,4,Game On,0.19298245614035087,1
2026-01-01,Montiico Large insulated Lunch bag,4,Jurassic,0.05263157894736842,0
2026-01-01,Montiico Large insulated Lunch bag,4,Nova,0.24561403508771928,1
2026-02-01,Montiico Large insulated Lunch bag,6,Aurora,0.12280701754385964,1
2026-02-01,Montiico Large insulated Lunch bag,6,Coal,0.10526315789473684,1
2026-02-01,Montiico Large insulated Lunch bag,6,Confetti,0.10526315789473684,1
2026-02-01,Montiico Large insulated Lunch bag,6,Galactic,0.17543859649122806,1
2026-02-01,Montiico Large insulated Lunch bag,6,Game On,0.19298245614035087,1
2026-02-01,Montiico Large insulated Lunch bag,6,Jurassic,0.05263157894736842,0
2026-02-01,Montiico Large insulated Lunch bag,6,Nova,0.24561403508771928,1
2026-03-01,Montiico Large insulated Lunch bag,2,Aurora,0.12280701754385964,0
2026-03-01,Montiico Large insulated Lunch bag,2,Coal,0.10526315789473684,0
2026-03-01,Montiico Large insulated Lunch bag,2,Confetti,0.10526315789473684,0
2026-03-01,Montiico Large insulated Lunch bag,2,Galactic,0.17543859649122806,0
2026-03-01,Montiico Large insulated Lunch bag,2,Game On,0.19298245614035087,0
2026-03-01,Montiico Large insulated Lunch bag,2,Jurassic,0.05263157894736842,0
2026-03-01,Montiico Large insulated Lunch bag,2,Nova,0.24561403508771928,0
2026-04-01,Montiico Large insulated Lunch bag,8,Aurora,0.12280701754385964,1
2026-04-01,Montiico Large insulated Lunch bag,8,Coal,0.10526315789473684,1
2026-04-01,Montiico Large insulated Lunch bag,8,Confetti,0.10526315789473684,1
2026-04-01,Montiico Large insulated Lunch bag,8,Galactic,0.17543859649122806,1
2026-04-01,Montiico Large insulated Lunch bag,8,Game On,0.19298245614035087,2
2026-04-01,Montiico Large insulated Lunch bag,8,Jurassic,0.05263157894736842,0
2026-04-01,Montiico Large insulated Lunch bag,8,Nova,0.24561403508771928,2
2026-05-01,Montiico Large insulated Lunch bag,2,Aurora,0.12280701754385964,0
2026-05-01,Montiico Large insulated Lunch bag,2,Coal,0.10526315789473684,0
2026-05-01,Montiico Large insulated Lunch bag,2,Confetti,0.10526315789473684,0
2026-05-01,Montiico Large insulated Lunch bag,2,Galactic,0.17543859649122806,0
2026-05-01,Montiico Large insulated Lunch bag,2,Game On,0.19298245614035087,0
2026-05-01,Montiico Large insulated Lunch bag,2,Jurassic,0.05263157894736842,0
2026-05-01,Montiico Large insulated Lunch bag,2,Nova,0.24561403508771928,0
2026-06-01,Montiico Large insulated Lunch bag,4,Aurora,0.12280701754385964,0
2026-06-01,Montiico Large insulated Lunch bag,4,Coal,0.10526315789473684,0
2026-06-01,Montiico Large insulated Lunch bag,4,Confetti,0.10526315789473684,0
2026-06-01,Montiico Large insulated Lunch bag,4,Galactic,0.17543859649122806,1
2026-06-01,Montiico Large insulated Lunch bag,4,Game On,0.19298245614035087,1
2026-06-01,Montiico Large insulated Lunch bag,4,Jurassic,0.05263157894736842,0
2026-06-01,Montiico Large insulated Lunch bag,4,Nova,0.24561403508771928,1
2026-07-01,Montiico Large insulated Lunch bag,5,Aurora,0.12280701754385964,1
2026-07-01,Montiico Large insulated Lunch bag,5,Coal,0.10526315789473684,1
2026-07-01,Montiico Large insulated Lunch bag,5,Confetti,0.10526315789473684,1
2026-07-01,Montiico Large insulated Lunch bag,5,Galactic,0.17543859649122806,1
2026-07-01,Montiico Large insulated Lunch bag,5,Game On,0.19298245614035087,1
2026-07-01,Montiico Large insulated Lunch bag,5,Jurassic,0.05263157894736842,0
2026-07-01,Montiico Large insulated Lunch bag,5,Nova,0.24561403508771928,1
2026-08-01,Montiico Large insulated Lunch bag,18,Aurora,0.12280701754385964,2
2026-08-01,Montiico Large insulated Lunch bag,18,Coal,0.10526315789473684,2
2026-08-01,Montiico Large insulated Lunch bag,18,Confetti,0.10526315789473684,2
2026-08-01,Montiico Large insulated Lunch bag,18,Galactic,0.17543859649122806,3
2026-08-01,Montiico Large insulated Lunch bag,18,Game On,0.19298245614035087,3
